,TCGA.DD.A11D.01A.11R.A131.07,TCGA.DD.AACT.01A.11R.A41C.07,TCGA.G3.AAUZ.01A.11R.A38B.07,TCGA.EP.A26S.11A.12R.A16W.07
1,133.770742000111,190.205565806534,41.325701544626,157.969124883797
2,2426.96239430874,1837.31488896098,1091.79601076534,3376.08827002715
9,6.49498203833061,11.6587659254017,2.53509082978992,6.39493586333681
10,38.8979789112104,22.8831720450892,7.75707359464291,65.4771358117431
12,5.00123314482426,10.8013155285668,5.66358764912093,5.0079219507473
13,959.986529510915,498.091329248659,132.543186476854,431.611244017986
14,85.4519164665411,62.0597256734859,60.6789859195204,78.9726318069326
15,0,0,0.194931355645449,0.0178495879522801
18,182.380960085081,194.529069058341,64.2868326290373,218.61920968922
19,12.4134267382918,13.7996616471056,5.68559075052019,15.1565930287909
20,52.0784443880763,19.6038661281731,18.1844281447071,7.16091582010512
21,0.71405827280884,1.02922143182651,0.592447976270586,0.811161006986798
22,17.9423552767471,8.28856525821787,11.3435194374455,16.1655890357523
23,40.0868115551618,39.7756486839473,47.4431826381837,27.5740137279152
24,0.222645256674276,0.416343640968971,1.1033030718892,0.121467068760502
25,11.9240416490832,11.5485983751128,5.91756625502974,7.43211212272863
26,4.4381295846335,0.0285491666370411,0.0594742716666257,5.13010822504857
27,2.29812567561789,3.52287406790227,1.23594970807206,1.16126532475873
28,0.0384950523820916,0.211721268113367,0.124967722302193,0.113084923010085
29,1.99233282217536,3.88720248256141,2.53267917199111,2.8073780886948
30,139.666308206817,40.9583764405482,108.246749819823,223.549498817913
31,8.99343897859926,4.31289890125685,5.91494648823004,4.38097806645574
32,32.9722365846979,10.5661655272299,40.9656209833732,49.6798923662852
33,15.3900535013081,11.7552288218558,5.88390102021567,11.0374467796811
34,137.287158571624,90.3901607261713,36.3791107658875,115.268079479086
35,57.9156944428926,190.38604716141,129.607934046302,168.962707513803
36,66.9368010972487,41.7643756052358,60.0502859260083,327.959137670311
37,387.905482821322,549.795772643761,270.184731882815,300.725198106153
38,296.347028893036,428.442514939593,197.330951568877,442.842838426223
39,42.7553773035369,47.3120290821935,36.6600672978659,51.4556246286148
40,0.047264425821443,0.18196673303801,0.20307708576264,0
41,0.0199817556610054,0.219797734300402,0.148813478743451,0.0251568726075971
43,0.578037851855175,0.272501602389755,3.95800171349736,0.496714903709948
47,64.9763037252462,29.4763401370777,14.3201374137246,10.3406747967419
48,53.6407741698426,29.4182987137801,55.4722948460097,56.6985275848337
49,0.170339935209241,0.687032806335214,0.22769764335731,0.476570296618448
50,135.349005878815,50.9118172230491,22.3198309226589,51.6141822082079
51,181.107463919117,41.0940443245378,102.915759029349,59.4992021730444
52,63.4358942992611,84.9458195236427,76.5569820279071,67.6324797859768
53,170.376766162095,77.5978790048146,83.5986412230387,72.6634930080403
54,9.24283805000679,561.08413185596,42.4427603106278,36.7388855114521
56,0,0,0.295018736827328,0.0308736543876237
58,0,0.240111703305497,0.0937886527539595,0.0458031680116858
59,54.3519229598767,115.750693935979,68.2205627996042,37.5492206403681
60,2386.06300909266,2738.47103496452,1530.00554133403,1485.14184245881
70,0.0198162954339051,0,0,0
71,909.882140050586,853.399699585391,593.798701007772,1190.98710041473
72,5.08535681572589,2.77524457076353,2.89072622751739,1.12497373991492
81,125.171708363706,144.450557249861,52.1073351607993,60.2014487882789
86,23.9260554233837,23.8702420649194,8.31235853863512,11.7832444554334
87,48.9343192434933,51.9699280964771,20.5639547247318,26.3731289959969
88,0.845068112822958,0.140312188762883,0.0822098067349522,0.140519595690172
89,0.0527663482824995,0,0,0.0221441386204357
90,12.9779240561485,17.242356796187,4.86475924291181,11.0160076478227
91,17.72463615983,18.9477496680433,8.52987550945199,13.7692574238417
92,2.78416183207339,2.48442045176898,1.47293048809147,3.07006368761288
93,0.764029583345671,0.688998308438226,0.788646652884153,1.58584702666769
94,6.4958306910898,7.40598358549605,5.225718930708,2.30348477730014
95,24.6639805562705,16.2781103034207,16.722399550215,26.4846942719471
97,6.18750639175773,4.76434571748948,6.26232421341457,0.735724270970977
98,14.2060359766017,21.9894247680858,9.60036926553834,10.834699887034
100,7.72284696083118,9.00072963755257,8.69055194247283,1.56262553783596
101,2.25809073610762,2.97519929166712,2.82890488664985,2.78043668434707
102,14.3213897832077,12.0186347143675,5.66809684034799,5.48443150887751
103,116.564821827754,98.7152399296383,43.1372166531561,38.702532754885
104,3.53506931218144,2.41896317316551,3.06147313415584,1.39423126307934
105,0.0579734300332128,0,0,0.0527136210408803
107,0.247292405339626,1.85402896012518,0.089475409905561,9.34563766438293
108,0,0,0.00470457816095255,0
109,2.17512291524117,1.18744746658956,0.461514459591266,1.60250772978073
111,0.489685569453019,1.75061334280108,2.63955212875793,1.424512355981
112,7.96789817909526,9.63693373071754,5.43000606362849,4.13621951614686
113,0.222632714288981,0.576221711940279,0.0900298607797545,0.747447545206632
114,0,0,0,0.017251395294398
115,22.6981363114859,27.9453656214864,5.85905301832687,9.22059573024683
116,0.0486346138981555,0,0.125378554622971,0.0408203965961886
117,0.334125345154918,0.0272248326713685,0.0283576945513113,0.0882869125165172
118,60.6118759453809,50.6697819806309,17.8567510080588,32.168297179278
119,0.0351206254674066,0.144871539992107,0.00502999464969439,0.040531874315294
120,2.68279833857063,3.52888632617436,2.34300792512808,9.5266259443812
123,660.580629775022,736.255355993085,147.119201646095,229.915853728452
124,478.315295638976,506.32013689954,602.050384700999,1259.35695863821
125,442.97554124883,365.413733274419,719.39869781786,2346.58276309144
126,372.879404584811,1629.49561575878,701.337530897721,1050.3704103748
127,191.744667216472,103.440758063277,624.843375505956,1912.0319121651
128,184.760833785272,120.613296452277,154.277312590441,180.067667139539
130,92.4843075914812,36.2619759587748,234.224189481888,326.482057980828
131,0.032339312023694,0.0711459756813385,0.0185266138389181,0.108573169324998
132,52.5105431053172,43.2604674056035,43.8228957311889,67.2321760432557
133,20.2875854755481,9.80774957293523,9.15479529663543,7.03170768756214
134,0,3.94048887909263,0.0957706847464118,0.430962505244088
135,1.45720750859982,1.73376709889531,3.03256833133472,0.936026912080915
136,0,0.190936826468531,0.0497204911132991,0.182113396014463
140,1.29563230973908,4.51308681193034,2.25147526438605,1.93930467491516
141,3.63335656345748,1.65379180426714,1.39449243663564,1.36705227430566
142,38.1337519683538,97.9588411439264,24.0955323437839,28.0900020886381
143,20.4677715316172,20.0781897581199,3.62753400408729,10.3673889355146
146,0.149130698408384,2.03412812288918,0,0
147,4.21341416262674,7.41555568850738,2.49424932044923,5.99229564705241
148,24.0776077805797,8.57080044244043,1.28057583567906,44.7734146451374
150,0.564888767781567,1.69682677060235,1.21977840348047,0.382948729936955
151,1.18271128553221,1.64612919585929,1.41041885574287,4.56836667175112
152,0.343960254328101,0.798746411806178,0.503568853748479,0.0962318320884315
153,0.712983780683615,0.156855305655667,0.0490146797252554,1.66362789471677
154,4.70281036923358,2.70350574799329,2.4775404463042,5.71253173673017
155,0,0,0.0158010035317688,0
158,20.700750479064,15.6253145370088,14.1368051556653,12.1497710434632
160,113.691046827137,99.8571987600142,36.4731281198409,39.2762638873429
161,27.5063629826548,25.3165069727625,29.6236576200572,22.5808290241838
162,84.0155501509963,42.843336488707,30.2716352144547,29.5018468399866
163,46.8330861289719,24.7848273352944,23.903243820472,18.4025714426663
164,28.7331051766426,26.199360067518,4.85593474874289,15.7722509085922
165,27.2747586333272,56.7801370367664,64.9109174367983,20.0978487454089
167,0,0.0468349750953029,0.0243919206796012,0
173,385.212691517793,315.929043552684,195.326188680281,433.635965182083
174,1.50677238984471,1.29712517981339,9.19498816633324,2.08946529243647
175,31.1251834340774,13.0408176003735,12.0348602125214,12.1707843266666
176,0.046021328649103,0.0101246196161905,0.0474566339104594,0
177,1.98701481090354,2.74613665181532,2.74365577918565,1.26150873100188
178,11.8344161835748,5.48116393468285,3.12380704390817,22.213872136736
181,0.212999238355011,13.94070006734,0,0.134082179657245
182,5.89255631028555,5.56425523562807,4.57035144317125,4.21746982957601
183,6845.69380917756,2489.71599823483,1632.22676720681,3632.73896204079
185,36.802548350179,31.0353282742803,16.3807308974638,38.9374498155128
186,0,0,0,0
187,8.95045344790547,16.7149081774457,13.4453011349086,9.51818767615075
189,2701.69315881654,482.148509928975,2226.55516656642,1642.29539514739
190,0,0,0,0
191,218.545680905752,116.775805019354,369.180162842922,282.507638972668
196,18.0596610434829,31.2171899751743,3.89184054483878,15.2939996473666
197,2518.7228403967,1244.18261001078,3963.70897905373,7769.32228617152
199,7.17121503505752,24.3474793285481,35.947283034774,17.1599434062357
203,5.96059474958868,13.6661811751389,12.1777901888266,5.57551493755665
204,63.2138498097594,63.0704511232019,49.3166681061393,54.1522003869693
205,28.9279628637348,26.2058952625317,18.4839904489772,36.7469987510249
207,34.0832776005868,22.2688090213771,12.0751773357207,21.9331574121456
208,51.6134931757598,59.9154357585803,26.9651578573187,47.5277307452368
210,192.501194005082,60.0352837304329,89.306814525668,143.294414118402
211,224.207731608892,75.2476729311745,281.979637100886,238.756845037171
212,0.0802819033563041,0.132464189551737,0.0229960337536842,0.0336914274817087
213,91183.5982451855,48633.7580572325,108406.750690816,190723.062317026
214,40.276112521401,27.5301781941504,25.8002388873652,21.2024969274975
215,17.632197867626,17.5876580057667,8.63815505576131,5.18158338823902
216,985.347618491214,722.682181873469,1022.32155382505,850.836681670205
217,164.908199534644,83.3284656348695,202.166483780712,316.298082269502
218,11.7646314393659,4.71720383722248,3.89166040809258,0.143337852506719
219,36.3306117715785,93.8220034659152,28.2779211933514,224.835202956212
220,1.22338859175465,1.52818799854162,0.427641838703834,0.974612975612569
221,3.48473125102087,3.22473608604865,2.97074441825615,1.79320103358055
222,0.0614312639121285,0,0,0
223,148.516563146511,127.480077019049,72.9624232073403,152.391625151568
224,162.317132415593,141.908400654676,162.540152458039,143.183064493105
225,0.0130435570778477,0.057391239119669,0.0149448414295344,0.0656869414928729
226,215.294822095925,304.143093809291,134.026057462817,107.128169271531
229,4468.44141215156,2258.86649872186,11454.8259814447,10843.980616796
230,67.4079183969478,88.4178637957359,137.322439901561,73.3576097593576
231,7.88362051432739,11.4543546318962,13.1627271648711,9.64233816333053
238,0.0130813037060473,0,0,0.00548975269336202
239,0.34506237935375,1.32848062309132,0.0197680069629847,0.231696432588375
240,1.10392422496204,4.10721799753362,1.24623637192901,3.12030883534358
241,1.86130706980817,3.07113461691111,3.23701114018874,7.25329089518388
242,0,0,0.0186302799435323,0
246,0.292261885961258,0.0964457299645731,0.167431610699418,0.073591081363603
247,0.110551235124476,0.0608027428037526,0.1424988599757,0.24357048125236
248,0,0.315888132025143,0,0
249,15.5565955892426,144.571590435146,18.9764620630856,49.5773649781551
250,0,0.0602501766456573,0.0156893168693093,0
257,0,0,0,0
258,0,0.446392206519321,0,0
259,11412.3066896578,5669.74772921934,12537.6511416896,16324.74673366
262,11.7290084280936,13.4299611873282,10.1084797198863,10.3338317970272
265,0,0,0,0
266,0,0,0,0
267,193.989411330557,152.401399251575,29.430905286596,71.507963153804
268,0.178727532238581,0.245748592551136,1.04949553935609,0
269,0,0.0827952242434078,0.129360667211983,0.268495120164709
270,0,0.037417072494617,0,0.142751930404314
271,31.8033702474122,34.4325355503169,11.2617103653327,16.3856516387083
272,0.448183675296823,0.829133846786075,0.23341492448031,0.581358487527391
273,0.0714151922629733,0.183297677545309,0.0545499829358899,0.189812455617766
274,18.58069294429,24.3383172719625,17.4719266148355,11.6433372597751
275,11.7124844019897,12.2818567224323,23.0500519429968,39.4059548833251
276,0,0,0,0
277,0,0,0,0
278,0,0,0,0
279,0,0,0,0
280,2.63972720205619,1.34745891770691,0.988400348149234,1.48430527126928
283,613.971524684889,1111.59275853349,420.928001817146,1149.48835492742
284,2.87854794255653,1.17197181994166,1.07082380929745,0.243173469867693
285,9.75006373236662,0.974999373526645,0.32704809747254,0.813306456074561
286,0.00980664204551213,0.0647233728387059,0.0168541498440585,0.0411549496838758
287,0.240726949856847,0.170227121019466,0.22656341708168,0.19723819834618
288,0.366468761877603,1.02899832031421,0.21823064318352,0.97537620983804
290,1339.14949204198,153.208893179786,643.684681801708,347.311487811025
291,33.3159592468096,20.0370782843876,32.4296024174368,24.6252995793205
292,326.804029212802,312.834216149076,379.562677695274,454.917190524943
293,145.487569967654,131.561330252664,190.475656880755,132.842537235817
301,26.9622901882216,18.7592838929372,13.6314949889053,9.2128438228231
302,130.397312635438,124.662994959923,97.1499710767666,40.8729204596661
306,0.27750923960305,0.396835363674151,0.206674108268531,1.21119073065553
307,63.1145959528931,63.0036424482017,31.8314399237827,42.4007224932949
308,300.388159693956,333.218354932311,106.241571533241,69.9978986667395
309,276.103692227209,185.630468945435,91.6439923696968,185.045611318591
310,125.333720672083,124.397055580538,71.0790615846599,82.315886305171
311,45.8171300646706,30.1337171169714,26.0001940024004,20.1739938424134
312,0.331428550108408,8.06608443027542,50.8375566277463,15.8213330931608
313,2.1376312219565,3.13516995087506,3.34338164804815,4.54239261848001
314,0.918694494372761,0.370537452569952,0.649107841736004,0.424097342054757
316,35.8400393634919,180.573169518472,94.2180768731515,510.646105990495
317,3.32152008601912,2.41039136886655,0.350175322777044,1.48104267843087
318,18.8465688873041,34.0522508832685,52.1197938821385,25.2523517147962
319,94.5075757614084,224.510812901135,119.399845550687,527.604542381988
320,7.77046257242229,1.17801359305367,6.05668861271679,8.48691905209733
321,0.121109961376751,0.732710006061793,0.612871967797581,0.30495297025493
322,9.79177497156162,3.7014462564049,5.10589059728132,4.46547610849547
323,6.2937808829492,3.72092184048787,2.66523057231412,4.52898478441006
324,6.66832322570467,2.37533548487274,1.34598680211044,2.24004072053114
325,762.517951565775,6743.16548093456,713.943431553645,2615.50777522472
326,0,0.0207853314925973,0,0
327,72.243652850486,55.6744657535618,65.1423359888914,58.4197999986613
328,68.5944968155594,78.7793114615117,78.3604453849883,68.7281108710988
329,13.644188382581,13.7559599844978,9.81927818297568,11.3429639458431
330,9.894771622209,28.8809401446501,10.834800112721,2.31277354953907
331,11.5357273454622,8.83452316624852,3.95540078515252,6.04942502475001
332,3.21140939451225,6.96600719029994,36.8467628835531,0.0503817952824962
333,0.0326115066339135,0.25110679833662,0.523111379448537,0.260031652625861
334,798.942712222397,257.626392837034,163.464285664782,253.884373337643
335,18153.8368994939,8295.49609953151,29392.8336034939,21783.617425315
336,18054.1467751193,32331.0424042062,2933.85090462839,20991.3315332035
337,1.10476183369469,10.3902104525582,18.607210268979,10.2925595507156
338,1814.92030814874,759.543815616465,455.965925614186,935.821817388745
339,0,0,0,0
341,7917.98175065556,17945.9226551982,31791.1214545739,19868.5648972898
343,226.015858476706,19.362385134433,1.37197823160318,0.0753780612642644
344,105.960343833125,191.411456363872,226.019888757579,68.6417466369854
345,34579.8875011807,10324.5473283797,28607.6240241307,28587.1485789876
346,1.32301965937584,2.32849788376257,1.74324892622847,2.38746220384814
347,6.9261719275341,0.44380977226673,5.54732752090527,0.818381480023671
348,9860.13640923572,25485.2948886407,20050.5186198462,12714.5640843876
350,10796.3854911063,7276.42223573155,13645.2703357709,14333.2127660063
351,355.294633005228,185.798629164379,99.8304102899326,234.927822885719
353,213.080209554386,306.592726239398,170.011790164996,143.039303456186
354,4.15561356370198,0,0,0
355,14.0953471786643,8.52063969072892,12.6216911941437,13.6691629177847
356,0.0861924884021337,1.18513820719179,0.296268816220665,0.542578311748598
357,6.58836075709995,0.877349205145702,1.36452603347395,2.77406853234734
358,25.7224443586135,22.7331557222309,29.2347273556348,21.5647539702809
359,0,0,0,0
360,46.3709073571377,17.4022421066411,33.5305871235985,60.6210514386859
361,2.0364568818379,0.0509110565455767,0.0972208124015731,0.686291950282034
362,0,0.0617252671773268,0.192881215525729,0.0470982920727059
363,0,0.0174501145266375,0,0.039944934785781
364,12.4351899905211,4.44554850615447,5.1648261110007,12.3230170062756
366,367.808404628506,177.764293676773,229.054919869039,354.259024782501
367,22.54400218946,14.2350862043178,12.5919612071546,23.5243307597598
368,101.158515951589,37.657031364264,45.3801137189362,59.2791462514017
369,59.8869815423822,45.1797402885801,86.3754538110427,70.4334832079698
372,74.3938082760177,62.9038253990633,23.6527874933019,41.6723075575443
373,9.46610136362544,3.76308843374434,1.93756691659267,4.70673507675937
374,1.04988011679502,0.360893699222274,0.150364388447477,1.21164154606397
